gene_symbol,framework_category,feature_ID,ensembl_gene,assay,tissue,sex,comparison_group,logFC,adj_p_value,p_value,selection_fdr,tscore,shrunk_logFC,zscore,sex_label,role,sig_dot
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,CORTEX,female,8w,0.296398355739814,1,0.364890255098658,1,NA,5.04346597984914e-5,0.906086150674895,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,male,1w,-0.0429325114243955,1,0.391513093134803,2.03607044009826e-6,NA,-0.0118765881396188,-0.856876587506836,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,male,2w,-0.074647805439665,1,0.0964229566805566,2.03607044009826e-6,NA,-0.0357620370988896,-1.66244812353697,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,male,4w,-0.219089057584388,0.0117819060527964,1.73374189536943e-6,2.03607044009826e-6,NA,-0.142885345279292,-4.78221489309746,Male,Import (MCT1),●
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,male,8w,-0.229963269401115,0.00399112420889736,4.71291817122328e-7,2.03607044009826e-6,NA,-0.190675296916757,-5.03764609310694,Male,Import (MCT1),●
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,female,1w,-0.0285349759412071,1,0.570909046422285,2.03607044009826e-6,NA,-5.69078396853097e-4,-0.566713207035216,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,female,2w,-0.033300985243433,1,0.519809145801202,2.03607044009826e-6,NA,-0.00692666696623514,-0.64363962970547,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,female,4w,-0.0204798661813297,1,0.687413360787895,2.03607044009826e-6,NA,-0.00509532555677608,-0.402367804297133,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HEART,female,8w,-0.0165142388079288,1,0.744008499642347,2.03607044009826e-6,NA,-0.00851306239824984,-0.326549691280751,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,male,1w,0.355492768882366,1,0.291837327797429,1,NA,0.00409805444849041,1.05409958142706,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,male,2w,-0.00399987657866525,1,0.989601473179638,1,NA,-9.66469414580763e-5,-0.0130329896231833,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,male,4w,0.106198365665002,1,0.737170410338197,1,NA,0.00158204421586552,0.335602802547595,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,male,8w,0.114365782130101,1,0.712971788804441,1,NA,0.00464145110830964,0.367867829878274,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,female,1w,0.123352748421342,1,0.68941114482953,1,NA,2.48939850157739e-4,0.399654315645495,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,female,2w,0.0301781444087892,1,0.92549842186142,1,NA,3.24838992815908e-4,0.093509979598548107,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,female,4w,-0.0206992210084046,1,0.947194656991362,1,NA,-2.83511020290677e-4,-0.0662300699184013,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HEART,female,8w,0.0644522536442839,1,0.837504129154623,1,NA,0.00215856605158812,0.205087030597274,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,male,1w,-0.0514612095400893,1,0.565420652746412,0.220321840558476,NA,-9.27559425043503e-4,-0.574808743540322,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,male,2w,-0.119217087282463,1,0.194725258121619,0.220321840558476,NA,-0.00827424699440201,-1.29672664485621,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,male,4w,-0.237606699150807,1,0.00458428384078633,0.220321840558476,NA,-0.00104556710290145,-2.83488044137523,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,male,8w,-0.240066029484063,1,0.00699081200548986,0.220321840558476,NA,-0.0351377177940539,-2.69728162376156,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,female,1w,-0.234843234486819,1,0.0614918846450205,0.220321840558476,NA,-0.00979033224934805,-1.86994191298237,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,female,2w,-0.133463969988408,1,0.308077035995825,0.220321840558476,NA,-5.75419581490191e-5,-1.01926529368178,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,female,4w,0.0465268963476463,1,0.718422108553498,0.220321840558476,NA,3.30877449956183e-4,0.360568409286406,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HIPPOC,female,8w,0.0243809721918849,1,0.842886505147191,0.220321840558476,NA,6.19120149320995e-6,0.198202661593024,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,male,1w,0.203437759601708,1,0.569582212245437,1,NA,4.62933859316295e-4,0.568666903588653,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,male,2w,0.377848124546818,1,0.302287293910554,1,NA,0.00251233675263039,1.03154078219707,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,male,4w,0.274280305535978,1,0.399089498357468,1,NA,5.41949765239022e-5,0.843248464978456,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,male,8w,0.499622194916502,1,0.146315715209134,1,NA,0.0048682006644782,1.45266886634387,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,female,1w,0.239801814024516,1,0.433997474765006,1,NA,0.00171477913927666,0.782369462962781,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,female,2w,0.0902452969100836,1,0.781086294376051,1,NA,6.76167281046536e-6,0.277903685900179,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,female,4w,0.502565840902841,1,0.0995364658597052,1,NA,7.05755001945375e-4,1.6471049987118,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HIPPOC,female,8w,0.606444502660443,1,0.0405797187486553,1,NA,4.791783959828e-5,2.04779879228538,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,male,1w,0.120273042923803,1,0.279848973921193,1,NA,0.00970595953932504,1.08065867048972,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,male,2w,0.0545610111013293,1,0.653167513675139,1,NA,0.00211323636493767,0.449366194488755,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,male,4w,0.0901578058788006,1,0.419007960608929,1,NA,0.00780867162179911,0.80814353109208,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,male,8w,-0.0209263125807001,1,0.816557560060618,1,NA,-1.00567115627813e-5,-0.231974834240271,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,female,1w,0.0393556106788679,1,0.612819801266699,1,NA,0.00244104714900736,0.506052490636895,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,female,2w,0.0592697557516662,1,0.512697111621172,1,NA,0.00241411246982379,0.654643808178416,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,female,4w,-0.00157952579693541,1,0.984485486822422,1,NA,-1.21302299539975e-6,-0.0194457841628628,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,HYPOTH,female,8w,0.0679028742868761,1,0.301853579650971,1,NA,4.39283882785447e-5,1.03246661447808,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,male,1w,0.307760631253261,1,0.485676913592008,1,NA,0.00194890160948967,0.697201159225268,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,male,2w,-0.109744550220256,1,0.821869698465107,1,NA,-3.16360894316666e-4,-0.225140855737171,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,male,4w,0.628849729993173,1,0.156609213875864,1,NA,0.00591046269231869,1.41656819145929,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,male,8w,0.344348678148806,1,0.329391162311433,1,NA,6.16162635727823e-5,0.975340953613146,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,female,1w,0.42430988619227,1,0.238925672236534,1,NA,0.00159898194974357,1.1776763163433,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,female,2w,0.11577396823322,1,0.78523790147145,1,NA,2.31475265643278e-4,0.27249959651688,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,female,4w,-0.262865424713911,1,0.490219921131946,1,NA,-1.17892269096895e-5,-0.689959079470114,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,HYPOTH,female,8w,0.244614969994676,1,0.427060528660022,1,NA,9.080504583636e-6,0.794231749039276,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,male,1w,0.196134708273343,1,0.209158685977365,0.538185536290897,NA,0.00199962924340334,1.25588219197387,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,male,2w,0.196041632116209,1,0.205490657024483,0.538185536290897,NA,0.00475489731579974,1.26606263947425,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,male,4w,-0.249913633259683,1,0.117605970468002,0.538185536290897,NA,-0.00641312669850277,-1.56490165549986,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,male,8w,0.0507297004583421,1,0.744699242349638,0.538185536290897,NA,0.00374775155776009,0.325636699228232,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,female,1w,-0.466050910530072,1,0.0229341037463046,0.538185536290897,NA,-0.0631849457682882,-2.27453059477695,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,female,2w,-0.191995819806439,1,0.418907495726369,0.538185536290897,NA,-0.0116533836975203,-0.80831808229249,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,female,4w,-0.319737205454706,1,0.0557762368893725,0.538185536290897,NA,-0.00245454506945697,-1.91277988826996,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,KIDNEY,female,8w,-0.097870616050887,1,0.550828988624047,0.538185536290897,NA,-0.00330916595728223,-0.596518365472721,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,male,1w,-0.0284258274379086,1,0.894345656028486,0.75771464429028,NA,-1.55356355545355e-4,-0.132807457940065,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,male,2w,0.076000889945433,1,0.720484449965836,0.75771464429028,NA,9.90075273844824e-4,0.357811411663964,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,male,4w,0.193448859382153,1,0.372580270308908,0.75771464429028,NA,0.00269985752028082,0.891650542649502,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,male,8w,-0.209478156215179,1,0.332103982862191,0.75771464429028,NA,-0.00924652926823604,-0.969884668657427,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,female,1w,0.667518576927447,1,0.0365516229556658,0.75771464429028,NA,0.0397324199388915,2.0907372602411,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,female,2w,0.766310754020804,1,0.0399868682907904,0.75771464429028,NA,0.0208800319754863,2.0538845368591,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,female,4w,0.0203144007441598,1,0.938476022852881,0.75771464429028,NA,5.84272248185233e-5,0.077185441803098,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,KIDNEY,female,8w,0.615776431871302,1,0.0156015564903847,0.75771464429028,NA,0.0114873233321802,2.41810541075698,Female,Export (MCT4),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,male,1w,-0.1984846,1,0.08091395,0.3865634,NA,-8.492506e-4,-1.745408,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,male,2w,-0.1096285,1,0.3524048,0.3865634,NA,-0.001428723,-0.9299348,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,male,4w,-0.1868829,1,0.1541691,0.3865634,NA,-0.01444491,-1.424959,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,male,8w,-0.1536454,1,0.2104125,0.3865634,NA,-0.03466229,-1.252432,Male,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,female,1w,-0.1408363,1,0.2488901,0.3865634,NA,-0.008629475,-1.153049,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,female,2w,-0.1981215,1,0.1153485,0.3865634,NA,-0.005373225,-1.574601,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,female,4w,-0.3160369,1,0.006136644,0.3865634,NA,-7.00856e-4,-2.740389,Female,Import (MCT1),
Slc16a1,mct_transport,ENSRNOG00000019996,ENSRNOG00000019996,TRNSCRPT,LIVER,female,8w,-0.3353373,1,0.001062675,0.3865634,NA,-0.1400337,-3.273385,Female,Import (MCT1),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,LIVER,male,1w,-0.4584145,1,0.5313087,1,NA,-2.80806e-4,-0.6260095,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,LIVER,male,2w,-0.01636091,1,0.9824861,1,NA,-2.205661e-5,-0.02195213,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,LIVER,male,4w,0.1248188,1,0.879545,1,NA,3.938104e-4,0.1515461,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,LIVER,male,8w,-0.9947591,1,0.2452816,1,NA,-0.0104568,-1.161886,Male,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,LIVER,female,1w,-0.05284178,1,0.9346542,1,NA,-1.259043e-4,-0.08199055,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,LIVER,female,2w,-0.3212525,1,0.6352945,1,NA,-4.377226e-4,-0.4742881,Female,Export (MCT4),
Slc16a3,mct_transport,ENSRNOG00000036677,ENSRNOG00000036677,TRNSCRPT,LIVER,female,4w,0.5672626,1,0.331584,1,NA,4.450562e-5,0.9709283,Female,Export (MCT4),
